temperature_K,fov_case,axis,index,power_W
340,wide,column,5,3.2973004299887973e-09
340,wide,column,6,3.3119806875584275e-09
340,wide,column,7,3.3264846286728934e-09
340,wide,column,8,3.340807703319468e-09
340,wide,column,9,3.3549453794669367e-09
340,wide,column,10,3.368893145936649e-09
340,wide,column,11,3.3826465152993244e-09
340,wide,column,12,3.396201026794762e-09
340,wide,column,13,3.409552249271563e-09
340,wide,column,14,3.42269578414387e-09
340,wide,column,15,3.435627268362008e-09
340,wide,column,16,3.4483423773939302e-09
340,wide,column,17,3.4608368282142055e-09
340,wide,column,18,3.473106382297253e-09
340,wide,column,19,3.4851468486115144e-09
340,wide,column,20,3.4969540866110905e-09
340,wide,column,21,3.5085240092214366e-09
340,wide,column,22,3.519852585815567e-09
340,wide,column,23,3.5309358451772534e-09
340,wide,column,24,3.541769878447615e-09
340,wide,column,25,3.55235084205148e-09
340,wide,column,26,3.562674960599913e-09
340,wide,column,27,3.5727385297652516e-09
340,wide,column,28,3.5825379191249734e-09
340,wide,column,29,3.59206957497076e-09
340,wide,column,30,3.6013300230791034e-09
340,wide,column,31,3.610315871439788e-09
340,wide,column,32,3.6190238129386584e-09
340,wide,column,33,3.627450627991055e-09
340,wide,column,34,3.6355931871223542e-09
340,wide,column,35,3.6434484534921078e-09
340,wide,column,36,3.651013485358278e-09
340,wide,column,37,3.6582854384781855e-09
340,wide,column,38,3.665261568442767e-09
340,wide,column,39,3.6719392329409022e-09
340,wide,column,40,3.6783158939505346e-09
340,wide,column,41,3.6843891198535466e-09
340,wide,column,42,3.6901565874712385e-09
340,wide,column,43,3.695616084017572e-09
340,wide,column,44,3.700765508967247e-09
340,wide,column,45,3.7056028758359605e-09
340,wide,column,46,3.710126313870169e-09
340,wide,column,47,3.714334069643887e-09
340,wide,column,48,3.7182245085601495e-09
340,wide,column,49,3.7217961162549147e-09
340,wide,column,50,3.725047499901266e-09
340,wide,column,51,3.727977389412015e-09
340,wide,column,52,3.730584638538856e-09
340,wide,column,53,3.732868225866404e-09
340,wide,column,54,3.7348272556996594e-09
340,wide,column,55,3.736460958843497e-09
340,wide,column,56,3.737768693273048e-09
340,wide,column,57,3.738749944693887e-09
340,wide,column,58,3.739404326991249e-09
340,wide,column,59,3.739731582567515e-09
340,wide,column,60,3.739731582567515e-09
340,wide,column,61,3.739404326991249e-09
340,wide,column,62,3.738749944693887e-09
340,wide,column,63,3.737768693273048e-09
340,wide,column,64,3.736460958843497e-09
340,wide,column,65,3.7348272556996594e-09
340,wide,column,66,3.732868225866404e-09
340,wide,column,67,3.730584638538856e-09
340,wide,column,68,3.727977389412015e-09
340,wide,column,69,3.725047499901266e-09
340,wide,column,70,3.7217961162549147e-09
340,wide,column,71,3.7182245085601495e-09
340,wide,column,72,3.714334069643887e-09
340,wide,column,73,3.710126313870169e-09
340,wide,column,74,3.7056028758359605e-09
340,wide,column,75,3.700765508967247e-09
340,wide,column,76,3.695616084017572e-09
340,wide,column,77,3.6901565874712385e-09
340,wide,column,78,3.6843891198535466e-09
340,wide,column,79,3.6783158939505346e-09
340,wide,column,80,3.6719392329409022e-09
340,wide,column,81,3.665261568442767e-09
340,wide,column,82,3.6582854384781855e-09
340,wide,column,83,3.651013485358278e-09
340,wide,column,84,3.6434484534921078e-09
340,wide,column,85,3.6355931871223542e-09
340,wide,column,86,3.627450627991055e-09
340,wide,column,87,3.6190238129386584e-09
340,wide,column,88,3.610315871439788e-09
340,wide,column,89,3.6013300230791034e-09
340,wide,column,90,3.59206957497076e-09
340,wide,column,91,3.5825379191249734e-09
340,wide,column,92,3.5727385297652516e-09
340,wide,column,93,3.562674960599913e-09
340,wide,column,94,3.55235084205148e-09
340,wide,column,95,3.541769878447615e-09
340,wide,column,96,3.5309358451772534e-09
340,wide,column,97,3.519852585815567e-09
340,wide,column,98,3.5085240092214366e-09
340,wide,column,99,3.4969540866110905e-09
340,wide,column,100,3.4851468486115144e-09
340,wide,column,101,3.473106382297253e-09
340,wide,column,102,3.4608368282142055e-09
340,wide,column,103,3.4483423773939302e-09
340,wide,column,104,3.435627268362008e-09
340,wide,column,105,3.42269578414387e-09
340,wide,column,106,3.409552249271563e-09
340,wide,column,107,3.396201026794762e-09
340,wide,column,108,3.3826465152993244e-09
340,wide,column,109,3.368893145936649e-09
340,wide,column,110,3.3549453794669367e-09
340,wide,column,111,3.340807703319468e-09
340,wide,column,112,3.3264846286728934e-09
340,wide,column,113,3.3119806875584275e-09
340,wide,column,114,3.2973004299887973e-09
340,wide,column,115,3.2824484211156623e-09
340,wide,column,116,3.267429238418156e-09
340,wide,column,117,3.252247468925114e-09
340,wide,column,118,3.2369077064733875e-09
340,wide,column,119,3.2214145490046335e-09
380,wide,row,0,4.470525120011764e-09
380,wide,row,1,4.497802132921686e-09
380,wide,row,2,4.524979530677335e-09
380,wide,row,3,4.5520508268826036e-09
380,wide,row,4,4.579009474414594e-09
380,wide,row,5,4.6058488679090085e-09
380,wide,row,6,4.6325623463433334e-09
380,wide,row,7,4.659143195717464e-09
380,wide,row,8,4.685584651831143e-09
380,wide,row,9,4.7118799031575685e-09
380,wide,row,10,4.738022093812317e-09
380,wide,row,11,4.764004326616564e-09
380,wide,row,12,4.789819666253432e-09
380,wide,row,13,4.815461142516189e-09
380,wide,row,14,4.840921753646746e-09
380,wide,row,15,4.8661944697628895e-09
380,wide,row,16,4.89127223637235e-09
380,wide,row,17,4.9161479779718056e-09
380,wide,row,18,4.940814601728631e-09
380,wide,row,19,4.9652650012430765e-09
380,wide,row,20,4.98949206038843e-09
380,wide,row,21,5.013488657226481e-09
380,wide,row,22,5.037247667995456e-09
380,wide,row,23,5.060761971167516e-09
380,wide,row,24,5.084024451572556e-09
380,wide,row,25,5.107028004585074e-09
380,wide,row,26,5.129765540370638e-09
380,wide,row,27,5.1522299881882365e-09
380,wide,row,28,5.174414300744818e-09
380,wide,row,29,5.196311458598014e-09
380,wide,row,30,5.217914474602981e-09
380,wide,row,31,5.239216398399116e-09
380,wide,row,32,5.260210320932255e-09
380,wide,row,33,5.280889379007864e-09
380,wide,row,34,5.301246759870591e-09
380,wide,row,35,5.321275705805342e-09
380,wide,row,36,5.340969518755108e-09
380,wide,row,37,5.360321564950447e-09
380,wide,row,38,5.379325279545573e-09
380,wide,row,39,5.397974171255876e-09
380,wide,row,40,5.416261826991523e-09
380,wide,row,41,5.434181916481858e-09
380,wide,row,42,5.451728196885099e-09
380,wide,row,43,5.468894517377893e-09
380,wide,row,44,5.485674823719141e-09
380,wide,row,45,5.502063162782506e-09
380,wide,row,46,5.518053687051986e-09
380,wide,row,47,5.533640659074926e-09
380,wide,row,48,5.54881845586674e-09
380,wide,row,49,5.5635815732617375e-09
380,wide,row,50,5.577924630204376e-09
380,wide,row,51,5.591842372975279e-09
380,wide,row,52,5.6053296793464396e-09
380,wide,row,53,5.618381562660025e-09
380,wide,row,54,5.630993175825246e-09
380,wide,row,55,5.643159815227875e-09
380,wide,row,56,5.65487692454698e-09
380,wide,row,57,5.666140098473634e-09
380,wide,row,58,5.676945086326338e-09
380,wide,row,59,5.687287795558119e-09
380,wide,row,60,5.6971642951502565e-09
380,wide,row,61,5.7065708188879065e-09
380,wide,row,62,5.715503768512757e-09
380,wide,row,63,5.723959716748313e-09
380,wide,row,64,5.731935410193265e-09
380,wide,row,65,5.739427772078851e-09
380,wide,row,66,5.746433904886041e-09
380,wide,row,67,5.7529510928187476e-09
380,wide,row,68,5.758976804129363e-09
380,wide,row,69,5.764508693293196e-09
380,wide,row,70,5.7695446030284895e-09
380,wide,row,71,5.77408256615907e-09
380,wide,row,72,5.7781208073167775e-09
380,wide,row,73,5.78165774448108e-09
380,wide,row,74,5.784691990353631e-09
380,wide,row,75,5.7872223535655725e-09
380,wide,row,76,5.789247839715858e-09
380,wide,row,77,5.7907676522389115e-09
380,wide,row,78,5.791781193100379e-09
380,wide,row,79,5.792288063319861e-09
380,wide,row,80,5.792288063319861e-09
380,wide,row,81,5.791781193100379e-09
380,wide,row,82,5.7907676522389115e-09
380,wide,row,83,5.789247839715858e-09
380,wide,row,84,5.7872223535655725e-09
380,wide,row,85,5.784691990353631e-09
380,wide,row,86,5.78165774448108e-09
380,wide,row,87,5.7781208073167775e-09
380,wide,row,88,5.77408256615907e-09
380,wide,row,89,5.7695446030284895e-09
380,wide,row,90,5.764508693293196e-09
380,wide,row,91,5.758976804129363e-09
380,wide,row,92,5.7529510928187476e-09
380,wide,row,93,5.746433904886041e-09
380,wide,row,94,5.739427772078851e-09
380,wide,row,95,5.731935410193265e-09
380,wide,row,96,5.723959716748313e-09
380,wide,row,97,5.715503768512757e-09
380,wide,row,98,5.7065708188879065e-09
380,wide,row,99,5.6971642951502565e-09
380,wide,row,100,5.687287795558119e-09
380,wide,row,101,5.676945086326338e-09
380,wide,row,102,5.666140098473634e-09
380,wide,row,103,5.65487692454698e-09
380,wide,row,104,5.643159815227875e-09
380,wide,row,105,5.630993175825246e-09
380,wide,row,106,5.618381562660025e-09
380,wide,row,107,5.6053296793464396e-09
380,wide,row,108,5.591842372975279e-09
380,wide,row,109,5.577924630204376e-09
380,wide,row,110,5.5635815732617375e-09
380,wide,row,111,5.54881845586674e-09
380,wide,row,112,5.533640659074926e-09
380,wide,row,113,5.518053687051986e-09
380,wide,row,114,5.502063162782506e-09
380,wide,row,115,5.485674823719141e-09
380,wide,row,116,5.468894517377893e-09
380,wide,row,117,5.451728196885099e-09
380,wide,row,118,5.434181916481858e-09
380,wide,row,119,5.416261826991523e-09
380,wide,row,120,5.397974171255876e-09
380,wide,row,121,5.379325279545573e-09
380,wide,row,122,5.360321564950447e-09
380,wide,row,123,5.340969518755108e-09
380,wide,row,124,5.321275705805342e-09
380,wide,row,125,5.301246759870591e-09
380,wide,row,126,5.280889379007864e-09
380,wide,row,127,5.260210320932255e-09
380,wide,row,128,5.239216398399116e-09
380,wide,row,129,5.217914474602981e-09
380,wide,row,130,5.196311458598014e-09
380,wide,row,131,5.174414300744818e-09
380,wide,row,132,5.1522299881882365e-09
380,wide,row,133,5.129765540370638e-09
380,wide,row,134,5.107028004585074e-09
380,wide,row,135,5.084024451572556e-09
380,wide,row,136,5.060761971167516e-09
380,wide,row,137,5.037247667995456e-09
380,wide,row,138,5.013488657226481e-09
380,wide,row,139,4.98949206038843e-09
380,wide,row,140,4.9652650012430765e-09
380,wide,row,141,4.940814601728631e-09
380,wide,row,142,4.9161479779718056e-09
380,wide,row,143,4.89127223637235e-09
380,wide,row,144,4.8661944697628895e-09
380,wide,row,145,4.840921753646746e-09
380,wide,row,146,4.815461142516189e-09
380,wide,row,147,4.789819666253432e-09
380,wide,row,148,4.764004326616564e-09
380,wide,row,149,4.738022093812317e-09
380,wide,row,150,4.7118799031575685e-09
380,wide,row,151,4.685584651831143e-09
380,wide,row,152,4.659143195717464e-09
380,wide,row,153,4.6325623463433334e-09
380,wide,row,154,4.6058488679090085e-09
380,wide,row,155,4.579009474414594e-09
380,wide,row,156,4.5520508268826036e-09
380,wide,row,157,4.524979530677335e-09
380,wide,row,158,4.497802132921686e-09
380,wide,row,159,4.470525120011764e-09
380,wide,column,0,4.98949206038843e-09
380,wide,column,1,5.013488657226481e-09
380,wide,column,2,5.037247667995456e-09
380,wide,column,3,5.060761971167516e-09
380,wide,column,4,5.084024451572556e-09
380,wide,column,5,5.107028004585074e-09
380,wide,column,6,5.129765540370638e-09
380,wide,column,7,5.1522299881882365e-09
380,wide,column,8,5.174414300744818e-09
380,wide,column,9,5.196311458598014e-09
380,wide,column,10,5.217914474602981e-09
380,wide,column,11,5.239216398399116e-09
380,wide,column,12,5.260210320932255e-09
380,wide,column,13,5.280889379007864e-09
380,wide,column,14,5.301246759870591e-09
380,wide,column,15,5.321275705805342e-09
380,wide,column,16,5.340969518755108e-09
380,wide,column,17,5.360321564950447e-09
380,wide,column,18,5.379325279545573e-09
380,wide,column,19,5.397974171255876e-09
380,wide,column,20,5.416261826991523e-09
380,wide,column,21,5.434181916481858e-09
380,wide,column,22,5.451728196885099e-09
380,wide,column,23,5.468894517377893e-09
380,wide,column,24,5.485674823719141e-09
380,wide,column,25,5.502063162782506e-09
380,wide,column,26,5.518053687051986e-09
380,wide,column,27,5.533640659074926e-09
380,wide,column,28,5.54881845586674e-09
380,wide,column,29,5.5635815732617375e-09
380,wide,column,30,5.577924630204376e-09
380,wide,column,31,5.591842372975279e-09
380,wide,column,32,5.6053296793464396e-09
380,wide,column,33,5.618381562660025e-09
380,wide,column,34,5.630993175825246e-09
380,wide,column,35,5.643159815227875e-09
380,wide,column,36,5.65487692454698e-09
380,wide,column,37,5.666140098473634e-09
380,wide,column,38,5.676945086326338e-09
380,wide,column,39,5.687287795558119e-09
380,wide,column,40,5.6971642951502565e-09
380,wide,column,41,5.7065708188879065e-09
380,wide,column,42,5.715503768512757e-09
380,wide,column,43,5.723959716748313e-09
380,wide,column,44,5.731935410193265e-09
380,wide,column,45,5.739427772078851e-09
380,wide,column,46,5.746433904886041e-09
380,wide,column,47,5.7529510928187476e-09
380,wide,column,48,5.758976804129363e-09
380,wide,column,49,5.764508693293196e-09
380,wide,column,50,5.7695446030284895e-09
380,wide,column,51,5.77408256615907e-09
380,wide,column,52,5.7781208073167775e-09
380,wide,column,53,5.78165774448108e-09
380,wide,column,54,5.784691990353631e-09
380,wide,column,55,5.7872223535655725e-09
380,wide,column,56,5.789247839715858e-09
380,wide,column,57,5.7907676522389115e-09
380,wide,column,58,5.791781193100379e-09
380,wide,column,59,5.792288063319861e-09
380,wide,column,60,5.792288063319861e-09
380,wide,column,61,5.791781193100379e-09
380,wide,column,62,5.7907676522389115e-09
380,wide,column,63,5.789247839715858e-09
380,wide,column,64,5.7872223535655725e-09
380,wide,column,65,5.784691990353631e-09
380,wide,column,66,5.78165774448108e-09
380,wide,column,67,5.7781208073167775e-09
380,wide,column,68,5.77408256615907e-09
380,wide,column,69,5.7695446030284895e-09
380,wide,column,70,5.764508693293196e-09
380,wide,column,71,5.758976804129363e-09
380,wide,column,72,5.7529510928187476e-09
380,wide,column,73,5.746433904886041e-09
380,wide,column,74,5.739427772078851e-09
380,wide,column,75,5.731935410193265e-09
380,wide,column,76,5.723959716748313e-09
380,wide,column,77,5.715503768512757e-09
380,wide,column,78,5.7065708188879065e-09
380,wide,column,79,5.6971642951502565e-09
380,wide,column,80,5.687287795558119e-09
380,wide,column,81,5.676945086326338e-09
380,wide,column,82,5.666140098473634e-09
380,wide,column,83,5.65487692454698e-09
380,wide,column,84,5.643159815227875e-09
380,wide,column,85,5.630993175825246e-09
380,wide,column,86,5.618381562660025e-09
380,wide,column,87,5.6053296793464396e-09
380,wide,column,88,5.591842372975279e-09
380,wide,column,89,5.577924630204376e-09
380,wide,column,90,5.5635815732617375e-09
380,wide,column,91,5.54881845586674e-09
380,wide,column,92,5.533640659074926e-09
380,wide,column,93,5.518053687051986e-09
380,wide,column,94,5.502063162782506e-09
380,wide,column,95,5.485674823719141e-09
380,wide,column,96,5.468894517377893e-09
380,wide,column,97,5.451728196885099e-09
380,wide,column,98,5.434181916481858e-09
380,wide,column,99,5.416261826991523e-09
380,wide,column,100,5.397974171255876e-09
380,wide,column,101,5.379325279545573e-09
380,wide,column,102,5.360321564950447e-09
380,wide,column,103,5.340969518755108e-09
380,wide,column,104,5.321275705805342e-09
380,wide,column,105,5.301246759870591e-09
380,wide,column,106,5.280889379007864e-09
380,wide,column,107,5.260210320932255e-09
380,wide,column,108,5.239216398399116e-09
380,wide,column,109,5.217914474602981e-09
380,wide,column,110,5.196311458598014e-09
380,wide,column,111,5.174414300744818e-09
380,wide,column,112,5.1522299881882365e-09
380,wide,column,113,5.129765540370638e-09
380,wide,column,114,5.107028004585074e-09
380,wide,column,115,5.084024451572556e-09
380,wide,column,116,5.060761971167516e-09
380,wide,column,117,5.037247667995456e-09
380,wide,column,118,5.013488657226481e-09
380,wide,column,119,4.98949206038843e-09
420,wide,row,0,6.4128766720279434e-09
420,wide,row,1,6.452004988070643e-09
420,wide,row,2,6.490990408215909e-09
420,wide,row,3,6.529823627861449e-09
420,wide,row,4,6.568495255293636e-09
420,wide,row,5,6.6069958152527435e-09
420,wide,row,6,6.6453157526384785e-09
420,wide,row,7,6.683445436355277e-09
420,wide,row,8,6.721375163296485e-09
420,wide,row,9,6.7590951624664945e-09
420,wide,row,10,6.796595599239592e-09
420,wide,row,11,6.833866579754094e-09
420,wide,row,12,6.870898155440065e-09
420,wide,row,13,6.907680327678783e-09
420,wide,row,14,6.944203052591757e-09
420,wide,row,15,6.9804562459570085e-09
420,wide,row,16,7.0164297882499435e-09
420,wide,row,17,7.052113529806041e-09
420,wide,row,18,7.087497296102253e-09
420,wide,row,19,7.1225708931537636e-09
420,wide,row,20,7.157324113022634e-09
420,wide,row,21,7.191746739434448e-09
420,wide,row,22,7.2258285534989264e-09
420,wide,row,23,7.259559339530323e-09
420,wide,row,24,7.2929288909629286e-09
420,wide,row,25,7.325927016357054e-09
420,wide,row,26,7.358543545490494e-09
420,wide,row,27,7.390768335530168e-09
420,wide,row,28,7.4225912772786085e-09
420,wide,row,29,7.454002301489586e-09
420,wide,row,30,7.484991385247008e-09
420,wide,row,31,7.515548558401018e-09
420,wide,row,32,7.545663910055005e-09
420,wide,row,33,7.57532759509705e-09
420,wide,row,34,7.604529840769214e-09
420,wide,row,35,7.63326095326768e-09
420,wide,row,36,7.661511324366927e-09
420,wide,row,37,7.689271438060634e-09
420,wide,row,38,7.716531877212051e-09
420,wide,row,39,7.743283330206429e-09
420,wide,row,40,7.76951659759782e-09
420,wide,row,41,7.795222598742698e-09
420,wide,row,42,7.820392378412455e-09
420,wide,row,43,7.845017113377035e-09
420,wide,row,44,7.869088118951653e-09
420,wide,row,45,7.89259685549857e-09
420,wide,row,46,7.915534934875917e-09
420,wide,row,47,7.93789412682543e-09
420,wide,row,48,7.959666365290952e-09
420,wide,row,49,7.980843754659596e-09
420,wide,row,50,8.001418575917455e-09
420,wide,row,51,8.021383292711749e-09
420,wide,row,52,8.040730557311367e-09
420,wide,row,53,8.05945321645784e-09
420,wide,row,54,8.077544317098758e-09
420,wide,row,55,8.094997111995902e-09
420,wide,row,56,8.111805065200264e-09
420,wide,row,57,8.12796185738647e-09
420,wide,row,58,8.14346139103901e-09
420,wide,row,59,8.15829779548312e-09
420,wide,row,60,8.172465431753007e-09
420,wide,row,61,8.18595889729065e-09
420,wide,row,62,8.198773030468245e-09
420,wide,row,63,8.210902914927887e-09
420,wide,row,64,8.222343883732072e-09
420,wide,row,65,8.23309152331906e-09
420,wide,row,66,8.243141677257182e-09
420,wide,row,67,8.252490449792603e-09
420,wide,row,68,8.261134209185263e-09
420,wide,row,69,8.269069590828056e-09
420,wide,row,70,8.276293500144512e-09
420,wide,row,71,8.28280311526072e-09
420,wide,row,72,8.288595889447441e-09
420,wide,row,73,8.293669553328637e-09
420,wide,row,74,8.29802211685326e-09
420,wide,row,75,8.3016518710271e-09
420,wide,row,76,8.304557389402232e-09
420,wide,row,77,8.30673752932166e-09
420,wide,row,78,8.308191432917362e-09
420,wide,row,79,8.308918527860125e-09
420,wide,row,80,8.308918527860125e-09
420,wide,row,81,8.308191432917362e-09
420,wide,row,82,8.30673752932166e-09
420,wide,row,83,8.304557389402232e-09
420,wide,row,84,8.3016518710271e-09
420,wide,row,85,8.29802211685326e-09
420,wide,row,86,8.293669553328637e-09
420,wide,row,87,8.288595889447441e-09
420,wide,row,88,8.28280311526072e-09
420,wide,row,89,8.276293500144512e-09
420,wide,row,90,8.269069590828056e-09
420,wide,row,91,8.261134209185263e-09
420,wide,row,92,8.252490449792603e-09
420,wide,row,93,8.243141677257182e-09
420,wide,row,94,8.23309152331906e-09
420,wide,row,95,8.222343883732072e-09
420,wide,row,96,8.210902914927887e-09
420,wide,row,97,8.198773030468245e-09
420,wide,row,98,8.18595889729065e-09
420,wide,row,99,8.172465431753007e-09
420,wide,row,100,8.15829779548312e-09
420,wide,row,101,8.14346139103901e-09
420,wide,row,102,8.12796185738647e-09
420,wide,row,103,8.111805065200264e-09
420,wide,row,104,8.094997111995902e-09
420,wide,row,105,8.077544317098758e-09
420,wide,row,106,8.05945321645784e-09
420,wide,row,107,8.040730557311367e-09
420,wide,row,108,8.021383292711749e-09
420,wide,row,109,8.001418575917455e-09
420,wide,row,110,7.980843754659596e-09
420,wide,row,111,7.959666365290952e-09
420,wide,row,112,7.93789412682543e-09
420,wide,row,113,7.915534934875917e-09
420,wide,row,114,7.89259685549857e-09
420,wide,row,115,7.869088118951653e-09
420,wide,row,116,7.845017113377035e-09
420,wide,row,117,7.820392378412455e-09
420,wide,row,118,7.795222598742698e-09
420,wide,row,119,7.76951659759782e-09
420,wide,row,120,7.743283330206429e-09
420,wide,row,121,7.716531877212051e-09
420,wide,row,122,7.689271438060634e-09
420,wide,row,123,7.661511324366927e-09
420,wide,row,124,7.63326095326768e-09
420,wide,row,125,7.604529840769214e-09
420,wide,row,126,7.57532759509705e-09
420,wide,row,127,7.545663910055005e-09
420,wide,row,128,7.515548558401018e-09
420,wide,row,129,7.484991385247008e-09
420,wide,row,130,7.454002301489586e-09
420,wide,row,131,7.4225912772786085e-09
420,wide,row,132,7.390768335530168e-09
420,wide,row,133,7.358543545490494e-09
420,wide,row,134,7.325927016357054e-09
420,wide,row,135,7.2929288909629286e-09
420,wide,row,136,7.259559339530323e-09
420,wide,row,137,7.2258285534989264e-09
420,wide,row,138,7.191746739434448e-09
420,wide,row,139,7.157324113022634e-09
420,wide,row,140,7.1225708931537636e-09
420,wide,row,141,7.087497296102253e-09
420,wide,row,142,7.052113529806041e-09
420,wide,row,143,7.0164297882499435e-09
420,wide,row,144,6.9804562459570085e-09
420,wide,row,145,6.944203052591757e-09
420,wide,row,146,6.907680327678783e-09
420,wide,row,147,6.870898155440065e-09
420,wide,row,148,6.833866579754094e-09
420,wide,row,149,6.796595599239592e-09
420,wide,row,150,6.7590951624664945e-09
420,wide,row,151,6.721375163296485e-09
420,wide,row,152,6.683445436355277e-09
420,wide,row,153,6.6453157526384785e-09
420,wide,row,154,6.6069958152527435e-09
420,wide,row,155,6.568495255293636e-09
420,wide,row,156,6.529823627861449e-09
420,wide,row,157,6.490990408215909e-09
420,wide,row,158,6.452004988070643e-09
420,wide,row,159,6.4128766720279434e-09
420,wide,column,0,7.157324113022634e-09
420,wide,column,1,7.191746739434448e-09
420,wide,column,2,7.2258285534989264e-09
420,wide,column,3,7.259559339530323e-09
420,wide,column,4,7.2929288909629286e-09
420,wide,column,5,7.325927016357054e-09
420,wide,column,6,7.358543545490494e-09
420,wide,column,7,7.390768335530168e-09
420,wide,column,8,7.4225912772786085e-09
420,wide,column,9,7.454002301489586e-09
420,wide,column,10,7.484991385247008e-09
420,wide,column,11,7.515548558401018e-09
420,wide,column,12,7.545663910055005e-09
420,wide,column,13,7.57532759509705e-09
420,wide,column,14,7.604529840769214e-09
420,wide,column,15,7.63326095326768e-09
420,wide,column,16,7.661511324366927e-09
420,wide,column,17,7.689271438060634e-09
420,wide,column,18,7.716531877212051e-09
420,wide,column,19,7.743283330206429e-09
420,wide,column,20,7.76951659759782e-09
420,wide,column,21,7.795222598742698e-09
420,wide,column,22,7.820392378412455e-09
420,wide,column,23,7.845017113377035e-09
420,wide,column,24,7.869088118951653e-09
420,wide,column,25,7.89259685549857e-09
420,wide,column,26,7.915534934875917e-09
420,wide,column,27,7.93789412682543e-09
420,wide,column,28,7.959666365290952e-09
420,wide,column,29,7.980843754659596e-09
420,wide,column,30,8.001418575917455e-09
420,wide,column,31,8.021383292711749e-09
420,wide,column,32,8.040730557311367e-09
420,wide,column,33,8.05945321645784e-09
420,wide,column,34,8.077544317098758e-09
420,wide,column,35,8.094997111995902e-09
420,wide,column,36,8.111805065200264e-09
420,wide,column,37,8.12796185738647e-09
420,wide,column,38,8.14346139103901e-09
420,wide,column,39,8.15829779548312e-09
420,wide,column,40,8.172465431753007e-09
420,wide,column,41,8.18595889729065e-09
420,wide,column,42,8.198773030468245e-09
420,wide,column,43,8.210902914927887e-09
420,wide,column,44,8.222343883732072e-09
420,wide,column,45,8.23309152331906e-09
420,wide,column,46,8.243141677257182e-09
420,wide,column,47,8.252490449792603e-09
420,wide,column,48,8.261134209185263e-09
420,wide,column,49,8.269069590828056e-09
420,wide,column,50,8.276293500144512e-09
420,wide,column,51,8.28280311526072e-09
420,wide,column,52,8.288595889447441e-09
420,wide,column,53,8.293669553328637e-09
420,wide,column,54,8.29802211685326e-09
420,wide,column,55,8.3016518710271e-09
420,wide,column,56,8.304557389402232e-09
420,wide,column,57,8.30673752932166e-09
420,wide,column,58,8.308191432917362e-09
420,wide,column,59,8.308918527860125e-09
420,wide,column,60,8.308918527860125e-09
420,wide,column,61,8.308191432917362e-09
420,wide,column,62,8.30673752932166e-09
420,wide,column,63,8.304557389402232e-09
420,wide,column,64,8.3016518710271e-09
420,wide,column,65,8.29802211685326e-09
420,wide,column,66,8.293669553328637e-09
420,wide,column,67,8.288595889447441e-09
420,wide,column,68,8.28280311526072e-09
420,wide,column,69,8.276293500144512e-09
420,wide,column,70,8.269069590828056e-09
420,wide,column,71,8.261134209185263e-09
420,wide,column,72,8.252490449792603e-09
420,wide,column,73,8.243141677257182e-09
420,wide,column,74,8.23309152331906e-09
420,wide,column,75,8.222343883732072e-09
420,wide,column,76,8.210902914927887e-09
420,wide,column,77,8.198773030468245e-09
420,wide,column,78,8.18595889729065e-09
420,wide,column,79,8.172465431753007e-09
420,wide,column,80,8.15829779548312e-09
420,wide,column,81,8.14346139103901e-09
420,wide,column,82,8.12796185738647e-09
420,wide,column,83,8.111805065200264e-09
420,wide,column,84,8.094997111995902e-09
420,wide,column,85,8.077544317098758e-09
420,wide,column,86,8.05945321645784e-09
420,wide,column,87,8.040730557311367e-09
420,wide,column,88,8.021383292711749e-09
420,wide,column,89,8.001418575917455e-09
420,wide,column,90,7.980843754659596e-09
420,wide,column,91,7.959666365290952e-09
420,wide,column,92,7.93789412682543e-09
420,wide,column,93,7.915534934875917e-09
420,wide,column,94,7.89259685549857e-09
420,wide,column,95,7.869088118951653e-09
420,wide,column,96,7.845017113377035e-09
420,wide,column,97,7.820392378412455e-09
420,wide,column,98,7.795222598742698e-09
420,wide,column,99,7.76951659759782e-09
420,wide,column,100,7.743283330206429e-09
420,wide,column,101,7.716531877212051e-09
420,wide,column,102,7.689271438060634e-09
420,wide,column,103,7.661511324366927e-09
420,wide,column,104,7.63326095326768e-09
420,wide,column,105,7.604529840769214e-09
420,wide,column,106,7.57532759509705e-09
420,wide,column,107,7.545663910055005e-09
420,wide,column,108,7.515548558401018e-09
420,wide,column,109,7.484991385247008e-09
420,wide,column,110,7.454002301489586e-09
420,wide,column,111,7.4225912772786085e-09
420,wide,column,112,7.390768335530168e-09
420,wide,column,113,7.358543545490494e-09
420,wide,column,114,7.325927016357054e-09
420,wide,column,115,7.2929288909629286e-09
420,wide,column,116,7.259559339530323e-09
420,wide,column,117,7.2258285534989264e-09
420,wide,column,118,7.191746739434448e-09
420,wide,column,119,7.157324113022634e-09
