row,col,coef_a,coef_b
1,1,1.1231618738129152,-66.38338378442542
1,2,1.1160079765274826,1.2066377683416243
1,3,1.108944634903891,-76.2217131094702
1,4,1.108944634903891,-85.09327018870128
1,5,1.101970140344747,-44.683048713021165
1,6,1.0950828269675923,19.313867187500183
1,7,1.0950828269675923,-206.27319516782373
1,8,1.0882810702783527,-168.87713689038418
1,9,1.0815632858939184,19.476101680384247
1,10,1.0749279283117472,34.60471696773472
1,11,1.0749279283117472,-141.6834632753919
1,12,1.0683734897244803,110.44612586099822
1,13,1.0683734897244803,-97.88670463527541
1,14,1.0618984988776654,138.64471099887777
1,15,1.0618984988776654,275.6296173540965
1,16,1.0555015199687638,-108.98234256470302
1,17,1.0491811515857172,-39.93863834830316
1,18,1.0491811515857172,165.70086736249732
1,19,1.0491811515857172,-37.840276045131866
1,20,1.0429360256834213,-145.8871992807541
1,21,1.0429360256834213,-64.53818927744682
1,22,1.0367648065965371,-134.46427275093112
1,23,1.0306661900871457,27.301530160675483
1,24,1.0367648065965371,-10.052495959346953
1,25,1.0246389024258173,104.17958428091843
1,26,1.0246389024258173,-76.15686254602535
1,27,1.0246389024258173,37.57805562324036
1,28,1.0246389024258173,-82.30469596058036
1,29,1.0246389024258173,78.56361172027302
1,30,1.0186816995047372,97.65048987941437
1,31,1.0186816995047372,-61.263855243324564
1,32,1.0127933659815884,-79.96520251284502
1,33,1.0127933659815884,92.20966970402498
1,34,1.0069727144529586,38.49669739782885
1,35,1.0127933659815884,-121.48973051809038
1,36,1.0069727144529586,-68.24241033418458
1,37,1.0069727144529586,-46.08901061621948
1,38,1.0069727144529586,53.60128811462337
1,39,1.0012185846560844,-33.62556547619037
1,40,1.0069727144529586,154.2985595599192
1,41,1.0069727144529586,-42.061119758407756
1,42,1.0069727144529586,-4.803129323648293
1,43,1.0012185846560844,-34.62678406084638
1,44,1.0012185846560844,122.56453373015874
1,45,1.0012185846560844,-159.77910714285716
1,46,1.0012185846560844,-25.615816798941733
1,47,1.0012185846560844,156.60596560846574
1,48,1.0012185846560844,44.469484126984106
1,49,1.0012185846560844,109.5486921296297
1,50,1.0012185846560844,21.441456679894223
1,51,1.0012185846560844,71.5023859126984
1,52,1.0012185846560844,-71.67187169312167
1,53,1.0012185846560844,131.57550099206355
1,54,1.0069727144529586,-79.31911019316722
1,55,1.0069727144529586,-56.158737760749226
1,56,1.0069727144529586,64.67798797360584
1,57,1.0069727144529586,113.01267826734794
1,58,1.0069727144529586,-85.36094647988489
1,59,1.0069727144529586,18.35724310876986
1,60,1.0069727144529586,-20.914692754895714
1,61,1.0127933659815884,-44.51743470348947
1,62,1.0127933659815884,30.429274379147884
1,63,1.0127933659815884,-32.36391431171056
1,64,1.0186816995047372,-11.348451967592599
1,65,1.0186816995047372,152.65930165267025
1,66,1.0246389024258173,68.31722269601468
1,67,1.0186816995047372,-32.74076765719199
1,68,1.0186816995047372,-173.3188421888457
1,69,1.0246389024258173,-106.89602961880001
1,70,1.0306661900871457,-98.43974502995637
1,71,1.0306661900871457,-151.00372072440052
1,72,1.0306661900871457,22.14819921023976
1,73,1.0367648065965371,115.39604563883401
1,74,1.0429360256834213,139.87727175650366
1,75,1.0429360256834213,-68.70993338018074
